"","X","genus","species","polygon_name","x","y","num","ID","temp_pca","water_pca","temp_pca_2C","temp_pca_4C","water_pca_2C","water_pca_4C","bentity2_name","area","date","sp.layer","mean_temp_pca_native","mean_water_pca_native","population","id","x.1","y.1","x.2","y.2","Status","dummy","current_status_projection","future_status_2C","future_status_4C","Harmful","proj_diff_2C","proj_diff_4C","warming_diff","Impact_4C.Animal.production","Impact_4C.Animals","Impact_4C.Competition","Impact_4C.Crops","Impact_4C.Diseases","Impact_4C.Ecosystems","Impact_4C.Forestry","Impact_4C.Health","Impact_4C.Hybridization","Impact_4C.Infrastructure","Impact_4C.Plants","Impact_4C.Social","Impact_4C.E.Total","Impact_4C.S.Total","Impact_2C.Animal.production","Impact_2C.Animals","Impact_2C.Competition","Impact_2C.Crops","Impact_2C.Diseases","Impact_2C.Ecosystems","Impact_2C.Forestry","Impact_2C.Health","Impact_2C.Hybridization","Impact_2C.Infrastructure","Impact_2C.Plants","Impact_2C.Social","Impact_2C.E.Total","Impact_2C.S.Total","Impact_current.Animal.production","Impact_current.Animals","Impact_current.Competition","Impact_current.Crops","Impact_current.Diseases","Impact_current.Ecosystems","Impact_current.Forestry","Impact_current.Health","Impact_current.Hybridization","Impact_current.Infrastructure","Impact_current.Plants","Impact_current.Social","Impact_current.E.Total","Impact_current.S.Total","Final_country","threat","IAS_list","Existing_mgmt","research","outreach","total_score","Animal.production","Animals","Competition","Crops","Diseases","Ecosystems","Forestry","Health","Hybridization","Infrastructure","Plants","Social","E.Total","S.Total"
"34.137","Tetramorium.bicarinatum.106","Tetramorium","Tetramorium.bicarinatum","Espirito Santo",-40.6643407835712,-19.5687475333548,1,106,-2.02611118970055,2.3959135929391,-2.09176648958295,-2.18445593782116,2.52936349089553,2.32498926910223,"Espirito Santo",45805894982.6693,1972,"arboreal & ground",-1.44486424312551,2.58840641121766,"Espirito Santo_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Espirito Santo",-40.6643407835712,-19.5687475333548,-40.6643407835712,-19.5687475333548,"Naturalized",1,0.99994447489787,0.99996393135532,0.999980383634196,"Harmful",1.94564574503842e-05,3.59087363258626e-05,1.64522788754784e-05,0,0,0.00014363494530345,0,0,0,0,0,0,0,0,0,0.00014363494530345,0,0,0,7.78258298015366e-05,0,0,0,0,0,0,0,0,0,7.78258298015366e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Brazil",1,1,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"76.2","Tetramorium.bicarinatum.108","Tetramorium","Tetramorium.bicarinatum","Ethiopia",39.6158570284244,8.62601793376524,1,108,-2.15998591275316,0.864280752662787,-2.24557352395837,-2.36619582759974,2.59073360286882,2.80454086408101,"Ethiopia",1127639398225.91,1910,"arboreal & ground",-1.44486424312551,2.58840641121766,"Ethiopia_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Ethiopia",39.6158570284244,8.62601793376524,39.6158570284244,8.62601793376524,"Naturalized",1,0.999976712304555,0.999986729729753,0.999993993114703,"Harmful",1.00174251975726e-05,1.728081014718e-05,7.26338494960732e-06,0,0,6.91232405887199e-05,0,0,0,0,0,0,0,0,0,6.91232405887199e-05,0,0,0,4.00697007902906e-05,0,0,0,0,0,0,0,0,0,4.00697007902906e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Ethiopia",1,0.5,0.5,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"34.138","Tetramorium.bicarinatum.492","Tetramorium","Tetramorium.bicarinatum","Fernando de Noronha Archipelago",-32.4192065465463,-3.85999752163021,1,492,-2.42329955101013,1.62651610374451,-2.48402285575867,-2.56187701225281,5.90010547637939,6.08763790130615,"Fernando de Noronha Archipelago",20172013.5738741,2020,"arboreal & ground",-1.44486424312551,2.58840641121766,"Fernando de Noronha Archipelago_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Fernando de Noronha Archipelago",-32.4192065465463,-3.85999752163021,-32.4192065465463,-3.85999752163021,"Naturalized",1,0.999995867286588,0.999997227044613,0.999998337498268,"Harmful",1.35975802462163e-06,2.47021168009454e-06,1.11045365547291e-06,0,0,9.88084672037814e-06,0,0,0,0,0,0,0,0,0,9.88084672037814e-06,0,0,0,5.43903209848651e-06,0,0,0,0,0,0,0,0,0,5.43903209848651e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Brazil",1,1,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"79.25","Tetramorium.bicarinatum.112","Tetramorium","Tetramorium.bicarinatum","Fiji",178.548062997738,-17.4526083324047,1,112,-2.26620518847185,3.18118907415452,-2.32020390448254,-2.39091004511328,6.8602001116826,7.13606023386482,"Fiji",19303659912.1638,1893,"arboreal & ground",-1.44486424312551,2.58840641121766,"Fiji_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Fiji",178.548062997738,-17.4526083324047,178.548062997738,-17.4526083324047,"Naturalized",1,0.999988422930798,0.999991881087573,0.999994898275358,"Harmful",3.45815677538219e-06,6.47534455999743e-06,3.01718778461524e-06,0,0,2.59013782399897e-05,0,0,0,0,0,0,0,0,0,2.59013782399897e-05,0,0,0,1.38326271015288e-05,0,0,0,0,0,0,0,0,0,1.38326271015288e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Fiji",1,0.5,0.5,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"242.541","Tetramorium.bicarinatum.114","Tetramorium","Tetramorium.bicarinatum","Florida",-82.4844428545216,28.6482444271694,1,114,-1.61611228068182,1.89373454194631,-1.65636912367173,-1.73130576912172,2.92294230827684,2.64364238281206,"Florida",147120392371.661,1886,"arboreal & ground",-1.44486424312551,2.58840641121766,"Florida_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Florida",-82.4844428545216,28.6482444271694,-82.4844428545216,28.6482444271694,"Naturalized",1,0.999466808286889,0.999590690625715,0.999749812507525,"Harmful",0.000123882338826209,0.00028300422063654,0.000159121881810331,0,0,0.00113201688254616,0,0,0,0,0,0,0,0,0,0.00113201688254616,0,0,0,0.000495529355304836,0,0,0,0,0,0,0,0,0,0.000495529355304836,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"United States",1,1,1,1,1,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"83.92","Tetramorium.bicarinatum.116","Tetramorium","Tetramorium.bicarinatum","France",2.45637944264777,46.6275483086796,1,116,-1.11935742447971,0.578082949223706,-1.1702173314551,-1.26673969657597,0.355317039622138,0.357728241431695,"France",539465973240.1,1895,"arboreal & ground",-1.44486424312551,2.58840641121766,"France_Tetramorium.bicarinatum","Tetramorium.bicarinatum_France",2.45637944264777,46.6275483086796,2.45637944264777,46.6275483086796,"Naturalized",1,0.315919912297464,0.392127470365194,0.548815158495239,"Harmful",0.0762075580677305,0.232895246197775,0.156687688130044,0,0,0.9315809847911,0,0,0,0,0,0,0,0,0,0.9315809847911,0,0,0,0.304830232270922,0,0,0,0,0,0,0,0,0,0.304830232270922,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"France",1,0.5,0.5,1,1,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"83.93","Tetramorium.bicarinatum.117","Tetramorium","Tetramorium.bicarinatum","French Guiana",-53.2417331912557,3.92433060576704,1,117,-2.4159196419384,6.6861108403611,-2.47999857953285,-2.58316225295423,7.27858705127739,6.82520621227998,"French Guiana",83441900506.9893,2013,"arboreal & ground",-1.44486424312551,2.58840641121766,"French Guiana_Tetramorium.bicarinatum","Tetramorium.bicarinatum_French Guiana",-53.2417331912557,3.92433060576704,-53.2417331912557,3.92433060576704,"Naturalized",1,0.999995663277519,0.999997153619667,0.999998554947472,"Harmful",1.49034214880217e-06,2.89166995393053e-06,1.40132780512836e-06,0,0,1.15666798157221e-05,0,0,0,0,0,0,0,0,0,1.15666798157221e-05,0,0,0,5.96136859520868e-06,0,0,0,0,0,0,0,0,0,5.96136859520868e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"France",1,0.5,0.5,1,1,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"70.44","Tetramorium.bicarinatum.493","Tetramorium","Tetramorium.bicarinatum","Galapagos Islands",-90.8965867078987,-0.553294049115944,1,493,-2.17852144009537,-0.915941718386279,-2.25330062806606,-2.35901324351629,-0.396355064468096,-0.193319341587873,"Galapagos Islands",7801236930.14369,1892,"arboreal & ground",-1.44486424312551,2.58840641121766,"Galapagos Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Galapagos Islands",-90.8965867078987,-0.553294049115944,-90.8965867078987,-0.553294049115944,"Naturalized",1,0.999979432355629,0.999987417059225,0.999993717958824,"Harmful",7.98470359575365e-06,1.42856031944971e-05,6.30089959874347e-06,0,0,5.71424127779885e-05,0,0,0,0,0,0,0,0,0,5.71424127779885e-05,0,0,0,3.19388143830146e-05,0,0,0,0,0,0,0,0,0,3.19388143830146e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Ecuador",1,1,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"81.120","Tetramorium.bicarinatum.495","Tetramorium","Tetramorium.bicarinatum","Gambier Islands",-134.986677424052,-23.1309376534163,1,495,-2.14444541931152,0.733321130275726,-2.19333338737488,-2.24669981002808,2.02271604537964,1.80730748176575,"Gambier Islands",25020638.8076538,1934,"arboreal & ground",-1.44486424312551,2.58840641121766,"Gambier Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Gambier Islands",-134.986677424052,-23.1309376534163,-134.986677424052,-23.1309376534163,"Naturalized",1,0.999974243279517,0.999981320016566,0.999986845296666,"Harmful",7.07673704958278e-06,1.26020171495878e-05,5.52528010000497e-06,0,0,5.0408068598351e-05,0,0,0,0,0,0,0,0,0,5.0408068598351e-05,0,0,0,2.83069481983311e-05,0,0,0,0,0,0,0,0,0,2.83069481983311e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Fr. Polynesia",NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"242.542","Tetramorium.bicarinatum.122","Tetramorium","Tetramorium.bicarinatum","Georgia US",-83.4501830414132,32.6563520040871,1,122,-1.23860338459844,1.47545117516185,-1.26727648262107,-1.34482212520552,1.80959115004655,1.88936359141481,"Georgia US",152302378749.306,1923,"arboreal & ground",-1.44486424312551,2.58840641121766,"Georgia US_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Georgia US",-83.4501830414132,32.6563520040871,-83.4501830414132,32.6563520040871,"Naturalized",1,0.986570759736327,0.98885124199024,0.993272355156514,"Harmful",0.00228048225391275,0.00670159542018667,0.00442111316627392,0,0,0.0268063816807467,0,0,0,0,0,0,0,0,0,0.0268063816807467,0,0,0,0.00912192901565101,0,0,0,0,0,0,0,0,0,0.00912192901565101,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"United States",1,1,1,1,1,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"87.26","Tetramorium.bicarinatum.124","Tetramorium","Tetramorium.bicarinatum","Germany",10.3921261285214,51.1073787534431,0,124,-0.918769428814117,0.304951387924397,-0.978216179851071,-1.10619177642243,0.308548675513944,0.357453740464637,"Germany",357402819013.036,1937,"arboreal & ground",-1.44486424312551,2.58840641121766,"Germany_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Germany",10.3921261285214,51.1073787534431,10.3921261285214,51.1073787534431,"Indoor",1,0.117407609249949,0.164299638533354,0.313107417107078,"Harmful",0.0468920292834049,0.195699807857129,0.148807778573724,0,0,0.782799231428516,0,0,0,0,0,0,0,0,0,0.782799231428516,0,0,0,0.187568117133619,0,0,0,0,0,0,0,0,0,0.187568117133619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany",1,1,0.5,1,1,4.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"96.3","Tetramorium.bicarinatum.136","Tetramorium","Tetramorium.bicarinatum","Guinea",-10.9356669306363,10.4369637441692,1,136,-2.2518274006026,7.03526564132107,-2.33833210530791,-2.46179191905334,8.41822190278581,7.87690574800092,"Guinea",245085766834.382,1895,"arboreal & ground",-1.44486424312551,2.58840641121766,"Guinea_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Guinea",-10.9356669306363,10.4369637441692,-10.9356669306363,10.4369637441692,"Naturalized",1,0.999987254892481,0.99999278099083,0.999996792637643,"Harmful",5.52609834902906e-06,9.53774516199157e-06,4.01164681296251e-06,0,0,3.81509806479663e-05,0,0,0,0,0,0,0,0,0,3.81509806479663e-05,0,0,0,2.21043933961163e-05,0,0,0,0,0,0,0,0,0,2.21043933961163e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Guinea",1,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"98.7","Tetramorium.bicarinatum.140","Tetramorium","Tetramorium.bicarinatum","Guyana",-58.9732503891937,4.79477836572683,1,140,-2.41442895115096,5.00570871204547,-2.48369557552022,-2.59314319946733,5.67445000692925,5.30775223003825,"Guyana",210319436904.494,1913,"arboreal & ground",-1.44486424312551,2.58840641121766,"Guyana_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Guyana",-58.9732503891937,4.79477836572683,-58.9732503891937,4.79477836572683,"Naturalized",1,0.999995620275516,0.999997221736416,0.999998646585153,"Harmful",1.60146090022462e-06,3.02630963644468e-06,1.42484873622006e-06,0,0,1.21052385457787e-05,0,0,0,0,0,0,0,0,0,1.21052385457787e-05,0,0,0,6.40584360089846e-06,0,0,0,0,0,0,0,0,0,6.40584360089846e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Guyana",1,0,0.5,1,1,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"242.543","Tetramorium.bicarinatum.143","Tetramorium","Tetramorium.bicarinatum","Hawaii",-156.348238710014,20.2584947991225,1,143,-1.91265441464747,0.714153686504437,-1.98303432671172,-2.06494923418323,4.4184322671698,4.58280011903938,"Hawaii",16654442051.9676,1879,"arboreal & ground",-1.44486424312551,2.58840641121766,"Hawaii_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Hawaii",-156.348238710014,20.2584947991225,-156.348238710014,20.2584947991225,"Naturalized",1,0.999889611668114,0.999930483200773,0.999959418093178,"Harmful",4.08715326595255e-05,6.98064250643782e-05,2.89348924048527e-05,0,0,0.000279225700257513,0,0,0,0,0,0,0,0,0,0.000279225700257513,0,0,0,0.000163486130638102,0,0,0,0,0,0,0,0,0,0.000163486130638102,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"United States",1,1,1,1,1,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"105.131","Tetramorium.bicarinatum.149","Tetramorium","Tetramorium.bicarinatum","Himachal Pradesh",77.246201295313,31.9141836903051,1,149,-0.599476795611035,1.99214376898373,-0.725170848809044,-0.900072305819272,4.46185423395301,5.07669021567692,"Himachal Pradesh",54904726123.5202,2015,"arboreal & ground",-1.44486424312551,2.58840641121766,"Himachal Pradesh_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Himachal Pradesh",77.246201295313,31.9141836903051,77.246201295313,31.9141836903051,"Naturalized",1,0.997509055250353,0.998907892755705,0.999653699397962,"Harmful",0.00139883750535175,0.00214464414760873,0.000745806642256985,0,0,0.00857857659043493,0,0,0,0,0,0,0,0,0,0.00857857659043493,0,0,0,0.00559535002140699,0,0,0,0,0,0,0,0,0,0.00559535002140699,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"India",1,1,0.5,1,0,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"NA.190","Tetramorium.bicarinatum.496","Tetramorium","Tetramorium.bicarinatum","Hispaniola",-71.2791656122328,18.9083939309935,1,496,-2.20611785612561,1.77364300050537,-2.26476950916319,-2.36044367413173,3.12477750892952,2.49901479277171,"Hispaniola",75374900246.7507,1913,"arboreal & ground",-1.44486424312551,2.58840641121766,"Hispaniola_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Hispaniola",-71.2791656122328,18.9083939309935,-71.2791656122328,18.9083939309935,"Naturalized",1,0.999982829552273,0.999988321068395,0.999993771704067,"Harmful",5.49151612205812e-06,1.09421517945352e-05,5.45063567247706e-06,0,0,4.37686071781407e-05,0,0,0,0,0,0,0,0,0,4.37686071781407e-05,0,0,0,2.19660644882325e-05,0,0,0,0,0,0,0,0,0,2.19660644882325e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"101.11","Tetramorium.bicarinatum.151","Tetramorium","Tetramorium.bicarinatum","Honduras",-86.6155496723849,14.8218256836854,1,151,-2.19732269783723,4.3781154837449,-2.25859924889929,-2.35405457459287,4.14125922849101,3.1901290622175,"Honduras",112445214648.328,1975,"arboreal & ground",-1.44486424312551,2.58840641121766,"Honduras_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Honduras",-86.6155496723849,14.8218256836854,-86.6155496723849,14.8218256836854,"Naturalized",1,0.999981809096455,0.999987838559198,0.999993505050557,"Harmful",6.02946274330662e-06,1.16959541018868e-05,5.66649135858022e-06,0,0,4.67838164075474e-05,0,0,0,0,0,0,0,0,0,4.67838164075474e-05,0,0,0,2.41178509732265e-05,0,0,0,0,0,0,0,0,0,2.41178509732265e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Honduras",1,0.5,0,0,0,1.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"50.136","Tetramorium.bicarinatum.155","Tetramorium","Tetramorium.bicarinatum","Huila",-75.6177018917975,2.56871467041682,1,155,-2.05845913297359,2.27555520223091,-2.14351156539018,-2.25767973544,3.61215142417516,3.56546416132047,"Huila",19871598503.452,1996,"arboreal & ground",-1.44486424312551,2.58840641121766,"Huila_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Huila",-75.6177018917975,2.56871467041682,-75.6177018917975,2.56871467041682,"Naturalized",1,0.999954978415607,0.999974254261673,0.999987841036245,"Harmful",1.92758460660913e-05,3.28626206389515e-05,1.35867745728602e-05,0,0,0.000131450482555806,0,0,0,0,0,0,0,0,0,0.000131450482555806,0,0,0,7.71033842643654e-05,0,0,0,0,0,0,0,0,0,7.71033842643654e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Colombia",1,1,0.5,1,0,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"103.9","Tetramorium.bicarinatum.157","Tetramorium","Tetramorium.bicarinatum","Hungary",19.4147094492523,47.1658403929511,0,157,-0.819054377000063,-0.0696937524760965,-0.881526990385696,-1.01648042870974,-0.207015646993556,-0.3088759428038,"Hungary",93036471609.1491,1939,"arboreal & ground",-1.44486424312551,2.58840641121766,"Hungary_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Hungary",19.4147094492523,47.1658403929511,19.4147094492523,47.1658403929511,"Indoor",1,0.1233020093594,0.17494058268418,0.339794555361033,"Harmful",0.0516385733247804,0.216492546001634,0.164853972676853,0,0,0.865970184006534,0,0,0,0,0,0,0,0,0,0.865970184006534,0,0,0,0.206554293299122,0,0,0,0,0,0,0,0,0,0.206554293299122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hungary",1,1,0.5,1,1,4.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"242.544","Tetramorium.bicarinatum.160","Tetramorium","Tetramorium.bicarinatum","Illinois",-89.1544773233075,40.122382664357,0,160,-0.605815334995353,0.952177943577914,-0.639843895871468,-0.774553418864402,0.872442696845641,1.09091715612565,"Illinois",150201184580.026,1915,"arboreal & ground",-1.44486424312551,2.58840641121766,"Illinois_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Illinois",-89.1544773233075,40.122382664357,-89.1544773233075,40.122382664357,"Indoor",1,0.0975722230570461,0.119109607415386,0.246811110926591,"Harmful",0.02153738435834,0.149238887869545,0.127701503511205,0,0,0.596955551478178,0,0,0,0,0,0,0,0,0,0.596955551478178,0,0,0,0.0861495374333598,0,0,0,0,0,0,0,0,0,0.0861495374333598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"United States",1,1,1,1,1,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"110.8","Tetramorium.bicarinatum.166","Tetramorium","Tetramorium.bicarinatum","Ireland",-8.14758296067453,53.175386233609,0,166,-1.2409691314363,0.465539426031351,-1.27132695176131,-1.33301927781207,1.86208019534776,2.13346296391626,"Ireland",69669891068.8286,1915,"arboreal & ground",-1.44486424312551,2.58840641121766,"Ireland_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Ireland",-8.14758296067453,53.175386233609,-8.14758296067453,53.175386233609,"Indoor",1,0.0995276444666308,0.118888482217867,0.168316082053468,"Harmful",0.0193608377512366,0.068788437586837,0.0494275998356005,0,0,0.275153750347348,0,0,0,0,0,0,0,0,0,0.275153750347348,0,0,0,0.0774433510049463,0,0,0,0,0,0,0,0,0,0.0774433510049463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ireland",1,1,0.5,1,0,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"NA.191","Tetramorium.bicarinatum.167","Tetramorium","Tetramorium.bicarinatum","Israel and Palestine",35.0214975358289,31.4905347214539,1,167,-1.50235212988773,-0.417838459118285,-1.57085857544915,-1.66442863617913,-0.172076455955551,-0.4049656275322,"Israel and Palestine",27022171762.4244,2009,"arboreal & ground",-1.44486424312551,2.58840641121766,"Israel and Palestine_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Israel and Palestine",35.0214975358289,31.4905347214539,35.0214975358289,31.4905347214539,"Naturalized",1,0.999113401239522,0.999434591825422,0.999694195863505,"Harmful",0.000321190585899744,0.000580794623983305,0.000259604038083561,0,0,0.00232317849593322,0,0,0,0,0,0,0,0,0,0.00232317849593322,0,0,0,0.00128476234359898,0,0,0,0,0,0,0,0,0,0.00128476234359898,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"113.42","Tetramorium.bicarinatum.168","Tetramorium","Tetramorium.bicarinatum","Italy",12.1605698646914,43.525298801812,1,168,-1.03708912593245,0.534953020367441,-1.10974294657767,-1.2103728735991,0.55111153763627,0.449191306676519,"Italy",251283889568.993,2001,"arboreal & ground",-1.44486424312551,2.58840641121766,"Italy_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Italy",12.1605698646914,43.525298801812,12.1605698646914,43.525298801812,"Naturalized",1,0.418633330048406,0.537189402150644,0.692170674810268,"Harmful",0.118556072102237,0.273537344761861,0.154981272659624,0,0,1.09414937904745,0,0,0,0,0,0,0,0,0,1.09414937904745,0,0,0,0.474224288408949,0,0,0,0,0,0,0,0,0,0.474224288408949,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Italy",1,1,0.5,1,0,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"115.224","Tetramorium.bicarinatum.499","Tetramorium","Tetramorium.bicarinatum","Izu Islands",139.540105726826,33.9104419734652,1,499,-1.33329944014549,1.96376088261604,-1.38702575564384,-1.49032263755798,6.07248828411102,6.39730176925659,"Izu Islands",333723769.438825,1992,"arboreal & ground",-1.44486424312551,2.58840641121766,"Izu Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Izu Islands",139.540105726826,33.9104419734652,139.540105726826,33.9104419734652,"Naturalized",1,0.995260737191677,0.996665746923355,0.998305963994895,"Harmful",0.00140500973167845,0.00304522680321762,0.00164021707153916,0,0,0.0121809072128705,0,0,0,0,0,0,0,0,0,0.0121809072128705,0,0,0,0.00562003892671381,0,0,0,0,0,0,0,0,0,0.00562003892671381,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Japan",1,1,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"145.222","Tetramorium.bicarinatum.170","Tetramorium","Tetramorium.bicarinatum","Jalisco",-103.620275940537,20.599510248731,1,170,-1.85029665038311,2.54941115539124,-1.91843009261496,-2.02040762400759,3.48594933616522,3.04297919888732,"Jalisco",79632938186.0965,2019,"arboreal & ground",-1.44486424312551,2.58840641121766,"Jalisco_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Jalisco",-103.620275940537,20.599510248731,-103.620275940537,20.599510248731,"Naturalized",1,0.999832104453096,0.999892693668933,0.999945093567248,"Harmful",6.05892158367372e-05,0.000112989114151363,5.23998983146257e-05,0,0,0.000451956456605451,0,0,0,0,0,0,0,0,0,0.000451956456605451,0,0,0,0.000242356863346949,0,0,0,0,0,0,0,0,0,0.000242356863346949,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Mexico",1,1,0.5,1,1,4.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"114.17","Tetramorium.bicarinatum.171","Tetramorium","Tetramorium.bicarinatum","Jamaica",-77.3172681953697,18.1510855168772,1,171,-2.26682733387691,3.19464938378378,-2.29564344398195,-2.37732824115788,4.4787952573815,4.08613823654471,"Jamaica",11008767304.3775,1909,"arboreal & ground",-1.44486424312551,2.58840641121766,"Jamaica_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Jamaica",-77.3172681953697,18.1510855168772,-77.3172681953697,18.1510855168772,"Naturalized",1,0.999988463967948,0.999990453998246,0.999994419025495,"Harmful",1.99003029754952e-06,5.95505754696912e-06,3.96502724941961e-06,0,0,2.38202301878765e-05,0,0,0,0,0,0,0,0,0,2.38202301878765e-05,0,0,0,7.96012119019807e-06,0,0,0,0,0,0,0,0,0,7.96012119019807e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Jamaica",1,1,0.5,0,1,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"236.6","Tetramorium.bicarinatum.178","Tetramorium","Tetramorium.bicarinatum","Johnston Atoll",-169.511873170011,16.7434009551843,1,178,-2.37603902816772,-0.513503074645996,-2.44248110055923,-2.52413213253021,1.10069526266307,1.3432060033083,"Johnston Atoll",3027531.04793729,1947,"arboreal & ground",-1.44486424312551,2.58840641121766,"Johnston Atoll_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Johnston Atoll",-169.511873170011,16.7434009551843,-169.511873170011,16.7434009551843,"Naturalized",1,0.999994363422101,0.999996357470444,0.999997869964177,"Harmful",1.99404834366756e-06,3.5065420761482e-06,1.51249373248064e-06,0,0,1.40261683045928e-05,0,0,0,0,0,0,0,0,0,1.40261683045928e-05,0,0,0,7.97619337467026e-06,0,0,0,0,0,0,0,0,0,7.97619337467026e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"U.S. Minor Outlying Is.",NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"47.24","Tetramorium.bicarinatum.501","Tetramorium","Tetramorium.bicarinatum","Juan Fernandez Islands",-79.8341915915068,-33.7097719428806,1,501,-1.53602792322636,0.47232236713171,-1.59211392700672,-1.64455011487007,2.00631563365459,1.43941907584667,"Juan Fernandez Islands",112318574.394752,2000,"arboreal & ground",-1.44486424312551,2.58840641121766,"Juan Fernandez Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Juan Fernandez Islands",-79.8341915915068,-33.7097719428806,-79.8341915915068,-33.7097719428806,"Naturalized",1,0.998634850862765,0.999055278291266,0.999330454049602,"Harmful",0.000420427428500791,0.00069560318683759,0.000275175758336799,0,0,0.00278241274735036,0,0,0,0,0,0,0,0,0,0.00278241274735036,0,0,0,0.00168170971400317,0,0,0,0,0,0,0,0,0,0.00168170971400317,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Chile",1,1,1,1,1,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
