"","genus","species","polygon_name","x","y","num","ID","temp_pca","water_pca","temp_pca_2C","temp_pca_4C","water_pca_2C","water_pca_4C","bentity2_name","area","date","last_update","sp.layer","mean_temp_pca_native","mean_water_pca_native","n.indoor","n.outdoor","population","id","x","y"
"403.2","Cardiocondyla","Cardiocondyla.wroughtonii","Tamaulipas",-98.6196982231946,24.29381804235,1,403,-1.74464779805593,0.278707435279377,-1.77267594105782,-1.85561647773321,1.71981272989685,1.6682561777594,"Tamaulipas",79236838376.1575,1995,2015,"arboreal",-1.85480283811685,2.2442300167906,1,59,"Tamaulipas_Cardiocondyla.wroughtonii","Cardiocondyla.wroughtonii_Tamaulipas",-98.6196982231946,24.29381804235
"405.1","Cardiocondyla","Cardiocondyla.wroughtonii","Tanzania",34.8076511233344,-6.27075379021558,1,405,-2.11262550948904,2.26095937322189,-2.19521251442989,-2.32084227318514,3.38075916863235,3.72881179468333,"Tanzania",937955459689.62,1982,2014,"arboreal",-1.85480283811685,2.2442300167906,0,33,"Tanzania_Cardiocondyla.wroughtonii","Cardiocondyla.wroughtonii_Tanzania",34.8076511233344,-6.27075379021558
"408.7","Cardiocondyla","Cardiocondyla.wroughtonii","Texas",-99.3557386908944,31.4971661050507,1,408,-1.22309671814872,-0.214296551364271,-1.25147258004835,-1.34710490399601,0.580657512165231,0.617471103893945,"Texas",685352584519.711,NA,-Inf,"arboreal",-1.85480283811685,2.2442300167906,79,3652,"Texas_Cardiocondyla.wroughtonii","Cardiocondyla.wroughtonii_Texas",-99.3557386908944,31.4971661050507
"541.4","Cardiocondyla","Cardiocondyla.wroughtonii","Tuamotu Islands",-142.694108057978,-19.2852892999302,1,541,-2.27648883395725,0.810458024342855,-2.31248389350043,-2.37288154496087,2.6118141412735,2.33794593811035,"Tuamotu Islands",183461776.429511,1997,2014,"arboreal",-1.85480283811685,2.2442300167906,0,147,"Tuamotu Islands_Cardiocondyla.wroughtonii","Cardiocondyla.wroughtonii_Tuamotu Islands",-142.694108057978,-19.2852892999302
"430.3","Cardiocondyla","Cardiocondyla.wroughtonii","United Arab Emirates",54.3261536938077,23.9156538991147,1,430,-1.82790788016923,-1.69211810318897,-1.92094068128432,-2.04186176477201,-1.33261912469214,-1.35520762122454,"United Arab Emirates",70931660585.7485,1997,1997,"arboreal",-1.85480283811685,2.2442300167906,0,170,"United Arab Emirates_Cardiocondyla.wroughtonii","Cardiocondyla.wroughtonii_United Arab Emirates",54.3261536938077,23.9156538991147
"436.3","Cardiocondyla","Cardiocondyla.wroughtonii","Valle del Cauca",-76.5136469561865,3.86291845424605,1,436,-2.1570287732449,2.33480976173649,-2.23392006416672,-2.33746395980583,6.30324261750444,6.00967573356443,"Valle del Cauca",22103033032.1557,1995,2019,"arboreal",-1.85480283811685,2.2442300167906,5,72,"Valle del Cauca_Cardiocondyla.wroughtonii","Cardiocondyla.wroughtonii_Valle del Cauca",-76.5136469561865,3.86291845424605
"439.3","Cardiocondyla","Cardiocondyla.wroughtonii","Venezuela",-66.1595674819552,7.12591604343952,1,439,-2.39702939754671,4.46178266490404,-2.47737066261968,-2.59332193194149,5.21067546396973,4.82536202289123,"Venezuela",912675403154.291,1985,1994,"arboreal",-1.85480283811685,2.2442300167906,7,147,"Venezuela_Cardiocondyla.wroughtonii","Cardiocondyla.wroughtonii_Venezuela",-66.1595674819552,7.12591604343952
"543.3","Cardiocondyla","Cardiocondyla.wroughtonii","Volcano Islands",141.326384550874,24.8454431116739,1,543,-2.00316429138184,0.302313715219498,-2.04699945449829,-2.12627863883972,2.3972909450531,2.53863120079041,"Volcano Islands",32809772.8892972,2002,2002,"arboreal",-1.85480283811685,2.2442300167906,0,57,"Volcano Islands_Cardiocondyla.wroughtonii","Cardiocondyla.wroughtonii_Volcano Islands",141.326384550874,24.8454431116739
"456.2","Cardiocondyla","Cardiocondyla.wroughtonii","Yemen",47.5670634898514,15.836181183275,1,456,-1.93211017564659,-1.69191287889634,-2.03825972442168,-2.17013513084209,-1.24962512152955,-1.07698044222135,"Yemen",420327410513.875,1996,2014,"arboreal",-1.85480283811685,2.2442300167906,0,155,"Yemen_Cardiocondyla.wroughtonii","Cardiocondyla.wroughtonii_Yemen",47.5670634898514,15.836181183275
"545.1","Cardiocondyla","Cardiocondyla.wroughtonii","Zanzibar Archipelago",39.5446854382496,-6.09765554266697,1,545,-2.31555468058415,3.12939209217648,-2.38620550683934,-2.47822059315743,7.19744355558491,7.37572446658457,"Zanzibar Archipelago",2975844466.23542,1982,1982,"arboreal",-1.85480283811685,2.2442300167906,0,22,"Zanzibar Archipelago_Cardiocondyla.wroughtonii","Cardiocondyla.wroughtonii_Zanzibar Archipelago",39.5446854382496,-6.09765554266697
"168.4","Carebara","Carebara.affinis","Italy",12.1605698646914,43.525298801812,0,168,-1.03708912592506,0.534953020367441,-1.10974294657767,-1.2103728735991,0.55111153763627,0.449191306676519,"Italy",251283889568.993,2008,2008,"ground",-1.7586669320837,2.16634362431431,47,74,"Italy_Carebara.affinis","Carebara.affinis_Italy",12.1605698646914,43.525298801812
"168.5","Carebara","Carebara.diversa","Italy",12.1605698646914,43.525298801812,0,168,-1.03708912592506,0.534953020367441,-1.10974294657767,-1.2103728735991,0.55111153763627,0.449191306676519,"Italy",251283889568.993,2008,2008,"ground",-1.97598355836708,4.33227338118806,47,74,"Italy_Carebara.diversa","Carebara.diversa_Italy",12.1605698646914,43.525298801812
"431.5","Carebara","Carebara.diversa","United Kingdom",-2.89118610361329,54.1507518051866,0,431,-1.15143473086336,0.366926069598419,-1.18423384692243,-1.26441324155807,1.39805330371151,1.70600981189674,"United Kingdom",244186791012.534,1915,1915,"ground",-1.97598355836708,4.33227338118806,345,15,"United Kingdom_Carebara.diversa","Carebara.diversa_United Kingdom",-2.89118610361329,54.1507518051866
"487.1","Cataglyphis","Cataglyphis.nodus","Crete",24.8467817041721,35.2281493619283,1,487,-1.35633678299685,1.92473698261601,-1.44578099151452,-1.52443531329433,1.50367798587928,1.10368442817902,"Crete",8316998270.43538,2012,2020,"ground",-1.23331854452285,-1.2018900206515,6,77,"Crete_Cataglyphis.nodus","Cataglyphis.nodus_Crete",24.8467817041721,35.2281493619283
"477.5","Chelaner","Chelaner.antarcticus","Austral Islands",-148.191122271657,-24.6954910100304,1,477,-2.0024442076683,0.644113302230835,-2.03512838482857,-2.09567850828171,3.16015952825546,3.36879140138626,"Austral Islands",148376792.262425,1936,2014,"litter.soil",-1.25721507556336,1.28991873986745,0,354,"Austral Islands_Chelaner.antarcticus","Chelaner.antarcticus_Austral Islands",-148.191122271657,-24.6954910100304
"503","Chelaner","Chelaner.antarcticus","Kermadec Islands",-178.014796713504,-29.4484309688875,1,503,-1.97387651602427,0.815043727556864,-2.03045757611593,-2.10067661603292,3.58509254455566,3.74536188443502,"Kermadec Islands",48200458.613807,1961,1971,"litter.soil",-1.25721507556336,1.28991873986745,0,18,"Kermadec Islands_Chelaner.antarcticus","Chelaner.antarcticus_Kermadec Islands",-178.014796713504,-29.4484309688875
"431.6","Colobopsis","Colobopsis.truncata","United Kingdom",-2.89118610361329,54.1507518051866,0,431,-1.15143473086336,0.366926069598419,-1.18423384692243,-1.26441324155807,1.39805330371151,1.70600981189674,"United Kingdom",244186791012.534,1915,1938,"arboreal",-0.62371625836761,-0.369526188928237,345,15,"United Kingdom_Colobopsis.truncata","Colobopsis.truncata_United Kingdom",-2.89118610361329,54.1507518051866
"437.3","Crematogaster","Crematogaster.bicolor","Vanuatu",167.70264305043,-16.202297536788,1,437,-2.29484596976353,3.04000301014866,-2.34002478287952,-2.41505201933014,8.14005166783978,8.36349817628514,"Vanuatu",12491729097.1719,NA,-Inf,"arboreal",-2.37484452271374,2.95356887871875,0,77,"Vanuatu_Crematogaster.bicolor","Crematogaster.bicolor_Vanuatu",167.70264305043,-16.202297536788
"386.5","Crematogaster","Crematogaster.inermis","Spain",-3.55293696577648,40.3885101274253,1,386,-1.23040725237941,0.173790960615161,-1.2829809414913,-1.36049610267727,0.025488991149735,-0.134891740029792,"Spain",493663791891.804,NA,-Inf,"arboreal & ground",-1.5808044094983,-1.25450277142138,25,340,"Spain_Crematogaster.inermis","Crematogaster.inermis_Spain",-3.55293696577648,40.3885101274253
"456.3","Crematogaster","Crematogaster.inermis","Yemen",47.5670634898514,15.836181183275,1,456,-1.93211017564659,-1.69191287889634,-2.03825972442168,-2.17013513084209,-1.24962512152955,-1.07698044222135,"Yemen",420327410513.875,2001,2014,"arboreal & ground",-1.5808044094983,-1.25450277142138,0,155,"Yemen_Crematogaster.inermis","Crematogaster.inermis_Yemen",47.5670634898514,15.836181183275
"217","Crematogaster","Crematogaster.irritabilis","Malaysia and Singapore",102.17737946502,4.0289868750736,1,217,-2.41095746453071,3.31514575614466,-2.45231927493716,-2.53869374924129,7.30335868812136,7.44781317976212,"Malaysia and Singapore",132314516739.628,NA,-Inf,"arboreal",-2.28693094988619,2.36092377625857,1,127,"Malaysia and Singapore_Crematogaster.irritabilis","Crematogaster.irritabilis_Malaysia and Singapore",102.17737946502,4.0289868750736
"114.15","Crematogaster","Crematogaster.obscurata","Florida",-82.4844428545216,28.6482444271694,1,114,-1.61611228068182,1.89373454194631,-1.65636912367173,-1.73130576912172,2.92294230827684,2.64364238281206,"Florida",147120392371.661,2000,2017,"arboreal",-2.28706282212191,5.0449948346451,0,7374,"Florida_Crematogaster.obscurata","Crematogaster.obscurata_Florida",-82.4844428545216,28.6482444271694
"207.7","Crematogaster","Crematogaster.obscurata","Louisiana",-92.0178093917341,31.0771501237909,1,207,-1.32296037782624,2.45636254615336,-1.35766342416756,-1.44225073313831,2.11727271602018,2.07326773977729,"Louisiana",119504575961.33,2013,2013,"arboreal",-2.28706282212191,5.0449948346451,10,399,"Louisiana_Crematogaster.obscurata","Crematogaster.obscurata_Louisiana",-92.0178093917341,31.0771501237909
"291","Crematogaster","Crematogaster.obscurata","Oaxaca",-96.4313034901861,16.9590529561387,1,291,-2.08767845571529,4.31150243631045,-2.13433830353283,-2.21750343152055,4.62088649932568,3.91895322584132,"Oaxaca",92536681648.1488,2003,2016,"arboreal",-2.28706282212191,5.0449948346451,0,185,"Oaxaca_Crematogaster.obscurata","Crematogaster.obscurata_Oaxaca",-96.4313034901861,16.9590529561387
"327.3","Crematogaster","Crematogaster.obscurata","Quintana Roo",-88.2532937003082,19.5577199455817,1,327,-2.21621818495175,3.00425134242054,-2.26458614298276,-2.3425394510466,2.38490221727462,1.99246392843742,"Quintana Roo",51169027402.9965,2015,2019,"arboreal",-2.28706282212191,5.0449948346451,0,126,"Quintana Roo_Crematogaster.obscurata","Crematogaster.obscurata_Quintana Roo",-88.2532937003082,19.5577199455817
"408.8","Crematogaster","Crematogaster.obscurata","Texas",-99.3557386908944,31.4971661050507,1,408,-1.22309671814872,-0.214296551364271,-1.25147258004835,-1.34710490399601,0.580657512165231,0.617471103893945,"Texas",685352584519.711,2017,2017,"arboreal",-2.28706282212191,5.0449948346451,79,3652,"Texas_Crematogaster.obscurata","Crematogaster.obscurata_Texas",-99.3557386908944,31.4971661050507
"440.6","Crematogaster","Crematogaster.obscurata","Veracruz",-96.4013608559099,19.3739762603236,1,440,-2.05672433670606,4.09957068654962,-2.09149691537107,-2.17097370606234,5.32341818380953,4.56607378517893,"Veracruz",71180751006.7549,2013,2019,"arboreal",-2.28706282212191,5.0449948346451,6,544,"Veracruz_Crematogaster.obscurata","Crematogaster.obscurata_Veracruz",-96.4013608559099,19.3739762603236
"35","Crematogaster","Crematogaster.scutellaris","Belgium",4.65999181748298,50.6431745701388,1,35,-1.06558558643397,0.101752237830674,-1.10895780174058,-1.21184409970887,0.382221984478236,0.526698097613289,"Belgium",30587526542.0878,2022,2022,"arboreal",-1.34300829595231,-0.963484881026136,64,16,"Belgium_Crematogaster.scutellaris","Crematogaster.scutellaris_Belgium",4.65999181748298,50.6431745701388
"124.4","Crematogaster","Crematogaster.scutellaris","Germany",10.3921261285214,51.1073787534431,1,124,-0.918769428814117,0.304951387924397,-0.978216179851071,-1.10619177642243,0.308548675513944,0.357453740464637,"Germany",357402819013.036,1976,2018,"arboreal",-1.34300829595231,-0.963484881026136,102,36,"Germany_Crematogaster.scutellaris","Crematogaster.scutellaris_Germany",10.3921261285214,51.1073787534431
"261.2","Crematogaster","Crematogaster.scutellaris","Netherlands",5.60749745247711,52.2533682095788,0.4,261,-1.06745634860629,0.0824816391346252,-1.11032114561493,-1.2180769774159,0.355916521389222,0.577104061797878,"Netherlands",35607343966.7376,2012,2019,"arboreal",-1.34300829595231,-0.963484881026136,122,24,"Netherlands_Crematogaster.scutellaris","Crematogaster.scutellaris_Netherlands",5.60749745247711,52.2533682095788
"431.7","Crematogaster","Crematogaster.scutellaris","United Kingdom",-2.89118610361329,54.1507518051866,0.142857142857143,431,-1.15143473086336,0.366926069598419,-1.18423384692243,-1.26441324155807,1.39805330371151,1.70600981189674,"United Kingdom",244186791012.534,1915,2016,"arboreal",-1.34300829595231,-0.963484881026136,345,15,"United Kingdom_Crematogaster.scutellaris","Crematogaster.scutellaris_United Kingdom",-2.89118610361329,54.1507518051866
"124.5","Crematogaster","Crematogaster.sordidula","Germany",10.3921261285214,51.1073787534431,1,124,-0.918769428814117,0.304951387924397,-0.978216179851071,-1.10619177642243,0.308548675513944,0.357453740464637,"Germany",357402819013.036,1994,2018,"ground",-0.877911348874323,-0.829290281520998,102,36,"Germany_Crematogaster.sordidula","Crematogaster.sordidula_Germany",10.3921261285214,51.1073787534431
"342.1","Crematogaster","Crematogaster.subdentata","Russia south",43.5635106597841,47.6234811125827,1,342,-0.489060936886345,-0.332033479837105,-0.556996343977449,-0.723539587793257,-0.465869729587466,-0.480582604010993,"Russia south",861398218856.199,1997,2020,"arboreal & ground",-0.339608090598575,-1.14760605996755,2,11,"Russia south_Crematogaster.subdentata","Crematogaster.subdentata_Russia south",43.5635106597841,47.6234811125827
"424.4","Crematogaster","Crematogaster.subdentata","Turkey",35.1717387929,39.0597157725924,1,424,-0.885778335175689,0.599261549176731,-0.967575239646023,-1.06716628339239,0.306810118049914,0.128200537623042,"Turkey",780642037121.754,2016,2020,"arboreal & ground",-0.339608090598575,-1.14760605996755,8,83,"Turkey_Crematogaster.subdentata","Crematogaster.subdentata_Turkey",35.1717387929,39.0597157725924
"429.2","Crematogaster","Crematogaster.subdentata","Ukraine",31.3885483290788,49.0132954269199,1,429,-0.59656447086219,-0.075970471067824,-0.652945834390949,-0.820702192782736,-0.0980520445971282,-0.204154759762924,"Ukraine",597922060987.364,2012,2018,"arboreal & ground",-0.339608090598575,-1.14760605996755,15,23,"Ukraine_Crematogaster.subdentata","Crematogaster.subdentata_Ukraine",31.3885483290788,49.0132954269199
"345.6","Cryptopone","Cryptopone.testacea","Samoan Islands",-172.044516042935,-13.7906696507522,1,345,-2.3567949541572,3.63576936235233,-2.387941339389,-2.45769212683853,9.93681181044806,10.1599150904182,"Samoan Islands",2978330856.66699,1967,2003,"litter.soil",-2.10745152621241,3.29462382373151,0,1102,"Samoan Islands_Cryptopone.testacea","Cryptopone.testacea_Samoan Islands",-172.044516042935,-13.7906696507522
"493.4","Cylindromyrmex","Cylindromyrmex.whymperi","Galapagos Islands",-90.8965867078987,-0.553294049115944,1,493,-2.17852144009537,-0.915941718386279,-2.25330062806606,-2.35901324351629,-0.396355064468096,-0.193319341587873,"Galapagos Islands",7801236930.14369,1932,2020,"arboreal",-2.00081199467599,2.35617299525311,0,378,"Galapagos Islands_Cylindromyrmex.whymperi","Cylindromyrmex.whymperi_Galapagos Islands",-90.8965867078987,-0.553294049115944
"4.5","Cyphomyrmex","Cyphomyrmex.rimosus","Alabama",-86.8291831712966,32.794356210001,1,4,-1.18042131562294,1.92798956014551,-1.21009783689571,-1.28907778937197,2.19903954486066,2.32469540431725,"Alabama",134371309867.943,1992,2017,"ground",-2.09943856355017,3.03198252147414,8,749,"Alabama_Cyphomyrmex.rimosus","Cyphomyrmex.rimosus_Alabama",-86.8291831712966,32.794356210001
"114.16","Cyphomyrmex","Cyphomyrmex.rimosus","Florida",-82.4844428545216,28.6482444271694,1,114,-1.61611228068182,1.89373454194631,-1.65636912367173,-1.73130576912172,2.92294230827684,2.64364238281206,"Florida",147120392371.661,1905,2020,"ground",-2.09943856355017,3.03198252147414,0,7374,"Florida_Cyphomyrmex.rimosus","Cyphomyrmex.rimosus_Florida",-82.4844428545216,28.6482444271694
"493.5","Cyphomyrmex","Cyphomyrmex.rimosus","Galapagos Islands",-90.8965867078987,-0.553294049115944,1,493,-2.17852144009537,-0.915941718386279,-2.25330062806606,-2.35901324351629,-0.396355064468096,-0.193319341587873,"Galapagos Islands",7801236930.14369,2007,2020,"ground",-2.09943856355017,3.03198252147414,0,378,"Galapagos Islands_Cyphomyrmex.rimosus","Cyphomyrmex.rimosus_Galapagos Islands",-90.8965867078987,-0.553294049115944
"122.7","Cyphomyrmex","Cyphomyrmex.rimosus","Georgia US",-83.4501830414132,32.6563520040871,1,122,-1.23860338459844,1.47545117516185,-1.26727648262107,-1.34482212520552,1.80959115004655,1.88936359141481,"Georgia US",152302378749.306,2004,2019,"ground",-2.09943856355017,3.03198252147414,7,391,"Georgia US_Cyphomyrmex.rimosus","Cyphomyrmex.rimosus_Georgia US",-83.4501830414132,32.6563520040871
"207.8","Cyphomyrmex","Cyphomyrmex.rimosus","Louisiana",-92.0178093917341,31.0771501237909,1,207,-1.32296037782624,2.45636254615336,-1.35766342416756,-1.44225073313831,2.11727271602018,2.07326773977729,"Louisiana",119504575961.33,1960,2014,"ground",-2.09943856355017,3.03198252147414,10,399,"Louisiana_Cyphomyrmex.rimosus","Cyphomyrmex.rimosus_Louisiana",-92.0178093917341,31.0771501237909
"242.7","Cyphomyrmex","Cyphomyrmex.rimosus","Mississippi",-89.6710886001673,32.75809846914,1,242,-1.17846321925942,2.34761265181537,-1.21039740628832,-1.29161444506908,2.20085991330026,2.25835225151886,"Mississippi",123744582466.728,1992,2017,"ground",-2.09943856355017,3.03198252147414,40,2754,"Mississippi_Cyphomyrmex.rimosus","Cyphomyrmex.rimosus_Mississippi",-89.6710886001673,32.75809846914
"269.1","Cyphomyrmex","Cyphomyrmex.rimosus","New Mexico",-106.107724872728,34.4229781758658,1,269,-0.899439780841169,-1.15362831712677,-0.94363186055279,-1.05519212454916,-0.257310519300538,-0.26824892654379,"New Mexico",315097359341.848,2002,2002,"ground",-2.09943856355017,3.03198252147414,4,67,"New Mexico_Cyphomyrmex.rimosus","Cyphomyrmex.rimosus_New Mexico",-106.107724872728,34.4229781758658
"281.2","Cyphomyrmex","Cyphomyrmex.rimosus","North Carolina",-79.3856594285846,35.5488728759045,1,281,-1.05155554777837,1.21316660088626,-1.08092229613524,-1.1672550320069,1.65176383346409,1.69520599688111,"North Carolina",128037238422.444,NA,-Inf,"ground",-2.09943856355017,3.03198252147414,13,429,"North Carolina_Cyphomyrmex.rimosus","Cyphomyrmex.rimosus_North Carolina",-79.3856594285846,35.5488728759045
"381.3","Cyphomyrmex","Cyphomyrmex.rimosus","South Carolina",-80.897340700019,33.9165937401593,1,381,-1.18204355014572,1.2448005304004,-1.21470074065748,-1.29626664369113,1.79507231496268,1.84227458433068,"South Carolina",80361223847.6889,2014,2014,"ground",-2.09943856355017,3.03198252147414,6,385,"South Carolina_Cyphomyrmex.rimosus","Cyphomyrmex.rimosus_South Carolina",-80.897340700019,33.9165937401593
"408.9","Cyphomyrmex","Cyphomyrmex.rimosus","Texas",-99.3557386908944,31.4971661050507,1,408,-1.22309671814872,-0.214296551364271,-1.25147258004835,-1.34710490399601,0.580657512165231,0.617471103893945,"Texas",685352584519.711,1901,2014,"ground",-2.09943856355017,3.03198252147414,79,3652,"Texas_Cyphomyrmex.rimosus","Cyphomyrmex.rimosus_Texas",-99.3557386908944,31.4971661050507
"485","Cyphomyrmex","Cyphomyrmex.salvini","Cocos Island (Costa Rica)",-87.0618911759052,5.52898874184921,1,485,-2.26181530952454,5.84151935577393,-2.32892036437988,-2.41735553741455,12.1890554428101,12.9583711624146,"Cocos Island (Costa Rica)",25005361.0589172,1908,1992,"ground",-2.25410739686688,3.98627500010757,0,38,"Cocos Island (Costa Rica)_Cyphomyrmex.salvini","Cyphomyrmex.salvini_Cocos Island (Costa Rica)",-87.0618911759052,5.52898874184921
"431.8","Diacamma","Diacamma.indicum","United Kingdom",-2.89118610361329,54.1507518051866,0,431,-1.15143473086336,0.366926069598419,-1.18423384692243,-1.26441324155807,1.39805330371151,1.70600981189674,"United Kingdom",244186791012.534,1915,1938,"ground",-1.90949767928346,4.73808044667931,345,15,"United Kingdom_Diacamma.indicum","Diacamma.indicum_United Kingdom",-2.89118610361329,54.1507518051866
"272.4","Doleromyrma","Doleromyrma.darwiniana","New Zealand",172.645969738183,-41.8343276097385,1,272,-1.25721507556336,1.28991873986745,-1.31792056706145,-1.40544586314808,3.05095401528021,3.1690392599543,"New Zealand",268475548009.337,1961,2015,"ground",-1.66388415171347,-0.383829683857087,68,505,"New Zealand_Doleromyrma.darwiniana","Doleromyrma.darwiniana_New Zealand",172.645969738183,-41.8343276097385
"168.6","Dolichoderus","Dolichoderus.thoracicus","Italy",12.1605698646914,43.525298801812,0,168,-1.03708912592506,0.534953020367441,-1.10974294657767,-1.2103728735991,0.55111153763627,0.449191306676519,"Italy",251283889568.993,2008,2008,"arboreal",-1.95340264350269,3.7305690121502,47,74,"Italy_Dolichoderus.thoracicus","Dolichoderus.thoracicus_Italy",12.1605698646914,43.525298801812
"87","Dorylus","Dorylus.fulvus","Corsica",9.10383066151774,42.1523894649686,1,87,-1.19452550492304,2.14752393392615,-1.27011975328274,-1.35199022588923,0.588767712387969,0.500226456292319,"Corsica",8683243916.60515,2018,2018,"ground & litter",-1.80352886064935,0.146341176081715,6,26,"Corsica_Dorylus.fulvus","Dorylus.fulvus_Corsica",9.10383066151774,42.1523894649686
"116.7","Dorylus","Dorylus.fulvus","France",2.45637944264777,46.6275483086796,0,116,-1.11935742447971,0.578082949223706,-1.1702173314551,-1.26673969657597,0.355317039622138,0.357728241431695,"France",539465973240.1,2009,2018,"ground & litter",-1.80352886064935,0.146341176081715,112,79,"France_Dorylus.fulvus","Dorylus.fulvus_France",2.45637944264777,46.6275483086796
"493.6","Ectatomma","Ectatomma.ruidum","Galapagos Islands",-90.8965867078987,-0.553294049115944,1,493,-2.17852144009537,-0.915941718386279,-2.25330062806606,-2.35901324351629,-0.396355064468096,-0.193319341587873,"Galapagos Islands",7801236930.14369,NA,-Inf,"ground",-2.24605446134128,3.6599350402527,0,378,"Galapagos Islands_Ectatomma.ruidum","Ectatomma.ruidum_Galapagos Islands",-90.8965867078987,-0.553294049115944
"81.5","Erromyrma","Erromyrma.latinodis","Comoros",43.9597065441424,-12.068957176473,1,81,-2.16263756752014,1.6791061444716,-2.2296712030064,-2.31333243846893,7.03882567665794,7.45813178582625,"Comoros",2045190199.58394,2006,2014,"ground",-1.51382855462075,2.95246166957669,0,162,"Comoros_Erromyrma.latinodis","Erromyrma.latinodis_Comoros",43.9597065441424,-12.068957176473
"143.11","Erromyrma","Erromyrma.latinodis","Hawaii",-156.348238710014,20.2584947991225,0.857142857142857,143,-1.91265441464747,0.714153686504437,-1.98303432671172,-2.06494923418323,4.4184322671698,4.58280011903938,"Hawaii",16654442051.9676,1934,2012,"ground",-1.51382855462075,2.95246166957669,50,5890,"Hawaii_Erromyrma.latinodis","Erromyrma.latinodis_Hawaii",-156.348238710014,20.2584947991225
"211.6","Erromyrma","Erromyrma.latinodis","Madagascar",46.7052436833576,-19.3740197083142,1,211,-2.00855436084937,2.95353374323892,-2.08688586267092,-2.18817485334742,5.62433012627996,5.61745235412726,"Madagascar",593087247231.258,2006,2014,"ground",-1.51382855462075,2.95246166957669,0,980,"Madagascar_Erromyrma.latinodis","Erromyrma.latinodis_Madagascar",46.7052436833576,-19.3740197083142
"513.7","Erromyrma","Erromyrma.latinodis","Mariana Islands",145.185667765848,14.8353905943728,1,513,-2.4298975684426,2.22212363589894,-2.48547505031932,-2.56629170070995,7.19798941612244,7.83422247279774,"Mariana Islands",1149568923.11069,2004,2005,"ground",-1.51382855462075,2.95246166957669,0,1334,"Mariana Islands_Erromyrma.latinodis","Erromyrma.latinodis_Mariana Islands",145.185667765848,14.8353905943728
"251","Erromyrma","Erromyrma.latinodis","Mozambique",35.5506173707032,-17.25942306411,1,251,-2.06807655878666,2.71144890259004,-2.14017090731465,-2.25688505673144,3.37938996683449,3.36854860820532,"Mozambique",786059422526.4,NA,-Inf,"ground",-1.51382855462075,2.95246166957669,0,6,"Mozambique_Erromyrma.latinodis","Erromyrma.latinodis_Mozambique",35.5506173707032,-17.25942306411
"272.5","Erromyrma","Erromyrma.latinodis","New Zealand",172.645969738183,-41.8343276097385,1,272,-1.25721507556336,1.28991873986745,-1.31792056706145,-1.40544586314808,3.05095401528021,3.1690392599543,"New Zealand",268475548009.337,1987,2006,"ground",-1.51382855462075,2.95246166957669,68,505,"New Zealand_Erromyrma.latinodis","Erromyrma.latinodis_New Zealand",172.645969738183,-41.8343276097385
"295.3","Erromyrma","Erromyrma.latinodis","Oman",56.1078863954811,20.6007957399564,1,295,-1.9300516774346,-1.66058659320317,-2.03100918789264,-2.16354507842045,-1.10368066736033,-0.558967821557893,"Oman",308966149577.759,2018,2018,"ground",-1.51382855462075,2.95246166957669,0,114,"Oman_Erromyrma.latinodis","Erromyrma.latinodis_Oman",56.1078863954811,20.6007957399564
"529.2","Erromyrma","Erromyrma.latinodis","Saint Helena Ascension Tristan da Cunha",-13.2438508844558,-23.8241210282848,1,529,-1.7328351855278,-0.34625455737114,-1.78637772798538,-1.85502916574478,1.14360795617104,1.10797768235207,"Saint Helena Ascension Tristan da Cunha",195911953.042385,2007,2007,"ground",-1.51382855462075,2.95246166957669,0,74,"Saint Helena Ascension Tristan da Cunha_Erromyrma.latinodis","Erromyrma.latinodis_Saint Helena Ascension Tristan da Cunha",-13.2438508844558,-23.8241210282848
"405.2","Erromyrma","Erromyrma.latinodis","Tanzania",34.8076511233344,-6.27075379021558,1,405,-2.11262550948904,2.26095937322189,-2.19521251442989,-2.32084227318514,3.38075916863235,3.72881179468333,"Tanzania",937955459689.62,2006,2014,"ground",-1.51382855462075,2.95246166957669,0,33,"Tanzania_Erromyrma.latinodis","Erromyrma.latinodis_Tanzania",34.8076511233344,-6.27075379021558
"545.2","Erromyrma","Erromyrma.latinodis","Zanzibar Archipelago",39.5446854382496,-6.09765554266697,1,545,-2.31555468058415,3.12939209217648,-2.38620550683934,-2.47822059315743,7.19744355558491,7.37572446658457,"Zanzibar Archipelago",2975844466.23542,1907,1987,"ground",-1.51382855462075,2.95246166957669,0,22,"Zanzibar Archipelago_Erromyrma.latinodis","Erromyrma.latinodis_Zanzibar Archipelago",39.5446854382496,-6.09765554266697
"323","Formica","Formica.obscuripes","Quebec",-71.7545902562179,53.3809368982104,0,323,0.428238972644615,-0.420947856964055,0.186168135447539,-0.121309860806859,0.670747353409447,0.780646925213989,"Quebec",1513562714474.77,2005,2010,"ground",-0.471215747594093,-0.0999071476968782,16,43,"Quebec_Formica.obscuripes","Formica.obscuripes_Quebec",-71.7545902562179,53.3809368982104
"124.6","Formica","Formica.paralugubris","Germany",10.3921261285214,51.1073787534431,1,124,-0.918769428814117,0.304951387924397,-0.978216179851071,-1.10619177642243,0.308548675513944,0.357453740464637,"Germany",357402819013.036,1998,2018,"ground",-1.04335448662804,0.486961098651237,102,36,"Germany_Formica.paralugubris","Formica.paralugubris_Germany",10.3921261285214,51.1073787534431
